clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	136412	1	0	0	0	179	181	0	0	0	0	0	0	0	0
01:55	136420	1	0	0	0	179	180	0	0	0	0	0	0	0	0
01:55	136428	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136436	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136444	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136452	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136460	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136468	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136476	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136484	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136492	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	136500	1	0	0	0	178	180	0	0	0	0	0	0	0	0
01:55	136508	1	0	0	0	176	89	0	0	0	0	0	0	0	0
01:55	136516	1	0	0	0	176	89	0	0	0	0	0	0	0	0
01:55	136524	1	0	0	0	178	89	0	0	1	0	0	0	0	0
01:55	136532	1	0	0	0	180	90	0	0	0	0	0	0	0	0
01:54	136540	1	1	0	0	373	184	0	0	0	0	0	0	0	0
01:54	136548	1	1	0	0	383	183	0	0	0	0	0	0	0	0
01:54	136556	1	1	0	0	185	90	0	0	0	0	0	0	0	0
01:54	136564	1	1	0	0	189	182	0	0	0	0	0	0	0	0
01:54	136572	1	1	0	0	187	180	0	0	0	0	0	0	0	0
01:54	136580	1	0	0	1	361	89	0	0	0	0	0	0	0	0
01:54	136588	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:54	136596	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:54	136604	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:54	136612	1	0	0	1	360	89	0	0	0	0	0	0	0	0
01:54	136620	1	0	0	1	371	88	0	0	0	0	0	0	0	0
01:54	136628	1	0	0	1	383	87	0	0	0	0	0	0	0	0
01:54	136636	1	0	0	1	388	86	0	0	0	0	0	0	0	0
01:54	136644	1	0	0	1	186	87	0	0	0	0	0	0	0	0
01:54	136652	1	0	0	1	188	88	0	0	0	0	0	0	0	0
01:54	136660	1	0	0	1	363	89	0	0	0	0	0	0	0	0
01:53	136668	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:53	136676	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:53	136684	1	0	0	1	179	180	0	0	0	0	0	0	0	0
01:53	136692	1	0	0	1	373	181	0	0	0	0	0	0	0	0
01:53	136700	1	0	0	1	378	88	0	0	0	0	0	0	0	0
01:53	136708	1	0	0	1	175	88	0	0	0	0	0	0	0	0
01:53	136716	1	0	0	1	168	87	0	0	0	0	0	0	0	2
01:53	136724	1	0	0	1	174	89	0	0	0	0	0	0	0	0
01:53	136732	1	0	0	1	179	180	0	0	0	0	0	0	0	3
01:53	136740	1	0	0	1	360	89	0	0	0	0	0	0	0	0
01:53	136748	1	0	0	1	362	89	0	0	0	0	0	0	0	0
01:53	136756	1	0	0	0	363	89	0	0	0	0	0	0	0	0
