clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	92615	0	0	1	0	179	89	0	0	0	0	0	0	0	0
01:55	92623	0	0	1	0	179	89	0	0	0	0	0	0	0	0
01:55	92631	0	0	1	0	179	89	0	0	0	0	0	0	0	0
01:55	92639	0	0	1	0	179	89	0	0	0	0	0	0	0	0
01:55	92647	0	0	1	0	179	89	0	0	0	0	0	0	0	0
01:55	92655	0	0	1	0	363	180	0	0	0	0	0	0	0	0
01:55	92663	0	0	1	0	371	181	0	0	0	0	0	0	0	0
01:55	92671	0	0	1	0	176	181	0	0	0	0	0	0	0	0
01:55	92679	0	0	1	1	151	88	0	0	0	0	0	0	0	0
01:55	92687	0	0	1	1	143	86	0	0	0	0	0	0	0	0
01:55	92695	0	0	1	1	164	89	0	0	0	0	0	0	0	0
01:55	92703	1	0	0	1	179	180	0	0	0	0	0	0	0	0
01:55	92711	1	0	0	1	365	180	0	0	0	0	0	0	0	0
01:55	92719	1	0	0	1	366	89	0	0	0	0	0	0	0	0
01:55	92727	1	0	0	1	361	89	0	0	0	0	0	0	0	0
01:55	92735	1	0	0	1	180	180	0	0	0	0	0	0	0	0
01:54	92743	1	0	0	1	188	184	0	0	0	0	0	0	0	0
01:54	92751	1	0	0	1	196	180	0	0	0	0	0	0	0	0
01:54	92759	1	0	0	1	201	89	0	0	0	0	0	0	0	0
01:54	92767	1	0	0	1	197	88	0	0	0	0	0	0	0	0
01:54	92775	1	0	0	1	196	89	0	0	0	0	0	0	0	0
01:54	92783	0	0	0	1	198	90	0	0	0	0	0	0	0	0
01:54	92791	0	0	1	1	195	182	0	0	0	0	0	0	0	0
01:54	92799	0	0	1	1	187	90	0	0	0	0	0	0	0	0
01:54	92807	0	0	1	1	366	183	0	0	0	0	0	0	0	0
01:54	92815	0	0	1	1	174	185	0	0	0	0	0	0	0	0
01:54	92823	0	0	1	1	154	181	0	0	0	0	0	0	0	0
01:54	92831	0	0	1	1	130	85	0	0	0	0	0	0	0	0
01:54	92839	1	0	0	1	136	83	0	0	0	0	0	0	0	0
01:54	92847	1	0	0	1	158	86	0	0	0	0	0	0	0	0
01:54	92855	1	0	0	1	173	88	0	0	0	0	0	0	0	0
01:54	92863	1	0	0	1	176	89	0	0	0	0	0	0	0	0
01:53	92871	1	0	0	1	176	181	0	0	0	0	0	0	0	0
01:53	92879	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:53	92887	1	0	0	1	179	89	0	0	0	0	0	0	0	4
01:53	92895	1	0	0	1	179	89	0	0	0	0	0	0	0	0
01:53	92903	1	0	0	0	179	89	0	0	0	0	0	0	0	4
01:53	92911	1	0	0	0	173	89	0	0	0	0	0	0	0	0
01:53	92919	1	0	0	0	165	90	0	0	0	0	0	0	0	0
01:53	92927	1	1	0	0	172	89	0	0	0	0	0	0	0	0
01:53	92935	1	1	0	0	362	180	0	0	0	0	0	0	0	0
01:53	92943	1	1	0	0	179	89	0	0	0	0	0	0	0	0
01:53	92951	1	1	0	0	179	89	0	0	0	0	0	0	0	4
01:53	92959	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:53	92967	1	0	0	0	179	88	0	0	0	0	0	0	0	4
01:53	92975	1	0	0	0	178	89	0	0	0	0	0	0	0	0
01:53	92983	1	0	0	0	177	180	0	0	0	0	0	0	0	0
01:53	92991	1	0	0	0	177	180	0	0	0	0	0	0	0	0
01:52	92999	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93007	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93015	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93023	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93031	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93039	1	0	0	0	178	89	0	0	0	0	0	0	0	0
01:52	93047	1	0	0	0	177	181	0	0	0	0	0	0	0	0
01:52	93055	1	0	0	0	175	90	0	0	0	0	0	0	0	0
01:52	93063	1	0	0	0	174	183	0	0	0	0	0	0	0	0
01:52	93071	1	1	0	0	169	181	0	0	0	0	0	0	0	0
01:52	93079	1	1	0	0	173	180	0	0	0	0	0	0	0	0
01:52	93087	1	1	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93095	1	1	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93103	1	1	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93111	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:52	93119	1	1	0	0	178	89	0	0	0	0	0	0	0	0
01:51	93127	1	1	0	0	178	180	0	0	0	0	0	0	0	0
01:51	93135	1	1	0	0	177	89	0	0	0	0	0	0	0	0
01:51	93143	1	1	0	0	178	89	0	0	0	0	0	0	0	0
01:51	93151	1	1	0	0	176	89	0	0	0	0	0	0	0	0
01:51	93159	1	1	0	0	174	180	0	0	0	0	0	0	0	0
01:51	93167	1	1	0	0	171	181	0	0	0	0	0	0	0	0
01:51	93175	1	1	0	0	170	180	0	0	0	0	0	0	0	0
01:51	93183	1	1	0	0	169	180	0	0	0	0	0	0	0	0
01:51	93191	1	1	0	0	169	182	0	0	0	0	0	0	0	0
01:51	93199	1	1	0	0	171	180	0	0	0	0	0	0	0	0
01:51	93207	1	1	0	0	170	180	0	0	0	0	0	0	0	0
01:51	93215	1	1	0	0	165	89	0	0	0	0	0	0	0	0
01:51	93223	1	1	0	0	166	89	0	0	0	0	0	0	0	0
01:51	93231	1	1	0	0	167	89	0	0	0	0	0	0	0	0
01:51	93239	1	1	0	0	170	180	0	0	0	0	0	0	0	0
01:51	93247	1	1	0	0	176	182	0	0	0	0	0	0	0	0
01:50	93255	1	1	0	0	176	181	0	0	0	0	0	0	0	0
01:50	93263	1	1	0	0	177	89	0	0	0	0	0	0	0	0
01:50	93271	0	1	0	0	178	89	0	0	0	0	0	0	0	0
01:50	93279	0	1	0	0	178	89	0	0	0	0	0	0	0	0
01:50	93287	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93295	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93303	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93311	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93319	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93327	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93335	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93343	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93351	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93359	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93367	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:50	93375	0	1	0	0	178	89	0	0	0	0	0	0	0	0
01:49	93383	0	1	0	0	178	89	0	0	0	0	0	0	0	0
01:49	93391	0	1	0	0	178	89	0	0	0	0	0	0	0	0
01:49	93399	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93407	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93415	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93423	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93431	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93439	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93447	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93455	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93463	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93471	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93479	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93487	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93495	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:49	93503	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93511	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93519	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93527	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93535	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93543	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93551	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93559	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93567	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93575	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93583	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93591	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93599	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93607	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93615	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:48	93623	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93631	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93639	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93647	0	1	0	0	179	89	1	0	0	0	0	0	0	0
01:47	93655	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93663	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93671	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93679	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93687	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93695	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93703	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93711	0	1	0	0	178	89	0	0	0	0	0	0	0	0
01:47	93719	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:47	93727	0	1	0	0	361	89	0	0	0	0	0	0	0	0
01:47	93735	0	1	0	0	363	89	0	0	0	0	0	0	0	0
01:47	93743	0	1	0	0	360	89	0	0	0	0	0	0	0	1
01:47	93751	0	1	0	0	365	89	0	0	0	0	0	0	0	0
01:46	93759	0	1	0	0	375	89	0	0	0	0	0	0	0	0
01:46	93767	0	1	0	0	183	183	0	0	0	0	0	0	0	0
01:46	93775	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:46	93783	0	1	0	0	179	89	0	0	0	0	0	0	0	0
01:46	93791	0	1	1	0	179	89	0	0	1	0	0	0	0	1
