clockTime	tick	w	a	s	d	mouse_x	mouse_y	is_fire	is_scope	is_jump	is_crouch	is_walking	is_reload	is_e	switch
01:55	107459	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107467	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107475	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107483	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107491	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107499	1	0	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107507	1	0	0	0	177	182	0	0	0	0	0	0	0	0
01:55	107515	1	0	0	0	176	181	0	0	0	0	0	0	0	0
01:55	107523	1	0	0	0	173	90	0	0	0	0	0	0	0	0
01:55	107531	1	1	0	0	176	181	0	0	0	0	0	0	0	0
01:55	107539	1	1	0	0	177	184	0	0	0	0	0	0	0	0
01:55	107547	1	1	0	0	177	183	0	0	0	0	0	0	0	0
01:55	107555	1	1	0	0	178	181	0	0	0	0	0	0	0	0
01:55	107563	1	1	0	0	177	181	0	0	0	0	0	0	0	0
01:55	107571	1	1	0	0	179	89	0	0	0	0	0	0	0	0
01:55	107579	1	0	0	0	173	186	0	0	0	0	0	0	0	0
01:54	107587	1	1	0	0	176	182	0	0	0	0	0	0	0	0
01:54	107595	1	1	0	0	178	180	0	0	0	0	0	0	0	0
01:54	107603	1	0	0	0	177	182	0	0	0	0	0	0	0	0
01:54	107611	1	0	0	0	177	187	0	0	0	0	0	0	0	0
01:54	107619	1	1	0	0	375	191	0	0	1	0	0	0	0	0
01:54	107627	1	1	0	0	188	190	0	0	0	0	0	0	0	0
01:54	107635	1	1	0	0	195	187	0	0	0	0	0	0	0	0
01:54	107643	1	1	0	0	194	184	0	0	0	0	0	0	0	0
01:54	107651	1	0	0	0	193	89	0	0	0	0	0	0	0	1
01:54	107659	1	0	0	0	185	88	0	0	0	0	0	0	0	0
01:54	107667	1	0	0	0	388	86	0	0	0	0	0	0	0	0
01:54	107675	1	1	0	0	186	85	0	0	0	0	0	0	0	0
01:54	107683	1	1	0	0	375	87	0	0	0	0	0	0	0	0
